time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,3.10629243242,2.30855973405,20.8788393207,6.20411651857,6.04469411604,0.0,3.15018502635,1.06678878938,5.37466873142,-0.174894732119,-0.15228204357,0.0,464.1379706542994,465.19713836840606,465.82223416105046,464.2766984634587
3.5400000000000027,3.30083377037,2.37060343123,21.2067382561,6.19362251918,6.03659310204,0.0,3.33515457388,1.00024850913,5.55384932359,-0.174910492603,-0.113227064148,0.0,496.88855184507224,499.72815033742154,498.8571938574786,498.830260233968
3.6000000000000028,3.50502769345,2.42899785999,21.5389872458,6.18256794261,6.03003852148,0.0,3.47177827431,0.945371295115,5.5208933281,-0.219226599789,-0.102280003703,0.0,434.87002733454005,435.7753712898268,437.5518463098695,433.8098492887944
3.660000000000003,3.71916461062,2.48325413549,21.8755465863,6.1690173518,6.02390695089,0.0,3.66643148315,0.861796943763,5.69628925832,-0.244271025742,-0.102019229952,0.0,500.8291687386167,500.8403721544566,501.8618072167294,499.99520702979095
3.720000000000003,3.94297230608,2.5331139813,22.2146151575,6.15393906464,6.01776615096,0.0,3.79426630789,0.799074979594,5.60605693729,-0.271520843004,-0.103009160491,0.0,419.0837795278911,418.9879210381561,421.33351119310225,418.9016128643812
3.780000000000003,4.17590725852,2.57831395283,22.5532460119,6.13791870418,6.01179914575,0.0,3.970558064,0.706103160613,5.68065186425,-0.259249863829,-0.0931475635044,0.0,472.42653596352676,473.17854961433204,474.16242917250645,475.03727627961933
3.840000000000003,4.4189247259,2.61793586431,22.8941863232,6.12301789048,6.0057436053,0.0,4.13034753227,0.61335873956,5.68344270139,-0.232529070061,-0.124828293606,0.0,453.7294671884352,451.169039776304,452.4241072186899,454.5095275913436
3.900000000000003,4.67131376568,2.65191380393,23.234161417,6.10878576784,5.99788651439,0.0,4.28311600973,0.518141275786,5.64860044119,-0.248707216365,-0.147443727542,0.0,442.66060851064293,440.77889747436615,442.77621225300817,441.3860002803255
3.960000000000003,4.93351874327,2.67962786761,23.5737595082,6.09388206717,5.98989660075,0.0,4.45756321283,0.404446998484,5.67042353085,-0.247779091021,-0.113970395457,0.0,460.67700715454725,463.30040674334384,461.3648595119945,461.3788099893327
4.020000000000002,5.20597779999,2.70046668654,23.9135053751,6.07918231357,5.98296757431,0.0,4.62478843701,0.289028966004,5.65377556241,-0.239951068705,-0.118693483749,0.0,451.34017876545323,450.9470177383842,450.6351644290454,451.20847270012047
4.080000000000001,5.488439104,2.71422408264,24.2517718238,6.06434455959,5.97591449063,0.0,4.790981145,0.168454547194,5.62115185394,-0.268954176894,-0.115361834313,0.0,446.92917224816074,447.1883900633872,448.5885104210689,446.1643214478727
4.14,5.78235974254,2.71954036556,24.5922764076,6.04793574877,5.97025407845,0.0,5.00652552683,0.00738093204301,5.7274057337,-0.28452940805,-0.0696977633293,0.0,491.5864392022079,494.9516174420645,493.8822821610378,492.6640178046806
4.199999999999998,6.08697366224,2.71654601093,24.9320999485,6.03070165584,5.96583706417,0.0,5.14751068706,-0.108407993131,5.60003300366,-0.293267736294,-0.0829034165648,0.0,419.633809633931,418.48091014868834,419.01559940587015,418.1654950998564
4.259999999999997,6.39991011015,2.70650114188,25.2637216372,6.01359103983,5.96125705654,0.0,5.28398224668,-0.227615572825,5.45405611329,-0.272591792359,-0.0656741489976,0.0,411.42974153470135,412.9475486741423,411.1639050482468,412.9020349965762
4.319999999999996,6.72238332739,2.68802212857,25.5903323802,5.9976958503,5.95758833693,0.0,5.46513204437,-0.389545144041,5.43215743068,-0.252852784313,-0.0533558959513,0.0,455.60313050998946,456.5845709332857,455.25054556605346,456.75832340077187
4.379999999999995,7.05551862412,2.65976402162,25.9148922196,5.98252946002,5.95412378629,0.0,5.63935637882,-0.553479557577,5.38583701229,-0.25261476056,-0.0683966867659,0.0,449.88345890226486,448.6613045453485,449.8341792059831,449.79016754832924
4.439999999999993,7.40048099866,2.62025307207,26.2403616531,5.96711633725,5.94979577663,0.0,5.85923553914,-0.764650216949,5.4615164132,-0.267171007007,-0.0809067387257,0.0,492.8549239154678,491.9257099107265,491.20617726736447,490.0654018547513
4.499999999999992,7.75727666946,2.56904998414,26.5663951134,5.95084827679,5.94543706407,0.0,6.03400784566,-0.943223959164,5.40544988231,-0.280526741259,-0.0598314626542,0.0,450.16363160408054,451.8620673362862,452.3758274017301,451.22549718348534
4.559999999999991,8.12403205941,2.5073994171,26.8874800103,5.93377927544,5.94197177135,0.0,6.19120514736,-1.11294631457,5.2969076124,-0.293855217352,-0.0538968780404,0.0,433.8291232983832,434.3248813030182,435.81401372092984,434.6138535341373
4.6199999999999894,8.50133736258,2.43424643193,27.204895275,5.91622993903,5.93938151351,0.0,6.38541450205,-1.32670098065,5.28237742943,-0.289893797079,-0.0275216084422,0.0,467.90751524413474,469.9557724858887,468.85209956568553,469.07781868031987
4.679999999999988,8.88975551262,2.34851230291,27.5199383172,5.89945358345,5.93819283025,0.0,6.5615764469,-1.53226560813,5.21820915191,-0.26446127556,-0.00767465601311,0.0,453.31505686849533,454.9075239054618,453.90083610438023,455.85975146375944
4.739999999999987,9.29137162101,2.24739159033,27.8379033387,5.88333248622,5.93799237278,0.0,6.82467107146,-1.83943164786,5.378100966,-0.278831082419,0.00415988771763,0.0,530.0991181097314,530.9119722737504,529.7563471795673,528.7066045723105
4.799999999999986,9.70609235151,2.13033967798,28.1586017757,5.86664754706,5.93800762571,0.0,6.99889197102,-2.06341747708,5.31094087942,-0.276628715096,-0.00900127822956,0.0,461.0615490657595,460.0202523416101,461.17076298954095,461.26956552536626
4.859999999999984,10.1311831301,1.99961891155,28.4750970684,5.84993570838,5.93736807347,0.0,7.17039242039,-2.29501434147,5.23791805358,-0.282624534288,-0.0142003094905,0.0,460.7370425651751,460.32581664961333,461.8627982223895,461.3140593460776
4.919999999999983,10.5657623089,1.85562989193,28.7851965812,5.83315925526,5.93655184789,0.0,7.3153395031,-2.50572199513,5.09817524436,-0.274181202094,-0.0124366145377,0.0,439.05790817994665,439.20437200874085,438.68566394801496,439.3061506105852
4.979999999999982,11.0115443919,1.69568251829,29.0931564289,5.81684281482,5.93557560389,0.0,7.54325015231,-2.82669886573,5.16483258719,-0.26780797438,-0.025322252054,0.0,512.5317379589872,511.6149803713567,513.2267078709336,513.6151299748421
5.0399999999999805,11.4697103071,1.51772572971,29.4018590274,5.80055831981,5.93390125079,0.0,7.72845174901,-3.10605236028,5.12365881688,-0.279785802558,-0.0336502830241,0.0,481.6427915711883,481.0121894144025,482.3901367571803,481.41611925332677
